Round,Gender,Surface,Name,Country,City,winner_ranking,loser_ranking,winner_h2h,loser_h2h,winner_total_losses,loser_total_losses,winner_surface_losses,loser_surface_losses,winner_total_wins,loser_total_wins,winner_surface_wins,loser_surface_wins,prediction
R128,Male,Hard,"US Open","United States","New York",37,5,3,2,435,132,3055,521,15271,2692,4188,579,1
R128,Male,Hard,"US Open",NULL,"New York City",37,5,3,2,435,132,3055,521,15271,2692,4188,579,1
R128,Male,Hard,"US Open","United States","New York",37,5,3,2,435,132,3055,521,15271,2692,4188,579,1
R128,Male,Hard,"US Open","United States","New York",37,5,3,2,435,132,3055,521,15271,2692,4188,579,1
R128,Male,Hard,"US Open","United States","New York",37,5,3,2,435,132,3055,521,15271,2692,4188,579,1
R32,Male,Hard,Metz,France,Metz,28,5,2,1,438,132,2732,521,17793,2692,3690,579,1
R32,Male,Hard,Metz,France,Metz,28,5,2,1,438,132,2732,521,17793,2692,3690,579,1
R32,Male,Hard,Metz,France,Metz,28,5,2,1,438,132,2732,521,17793,2692,3690,579,1
R32,Male,Hard,Metz,France,Metz,28,5,2,1,438,132,2732,521,17793,2692,3690,579,1
R32,Male,Hard,Metz,France,Metz,28,5,2,1,438,132,2732,521,17793,2692,3690,579,1
R32,Male,Hard,Metz,France,Metz,28,5,2,1,438,132,2732,521,17793,2692,3690,579,1
R32,Male,Hard,Metz,France,Metz,28,5,2,1,438,132,2732,521,17793,2692,3690,579,1
R32,Male,Hard,Metz,France,Metz,28,5,2,1,438,132,2732,521,17793,2692,3690,579,1
R32,Male,Hard,Metz,France,Metz,28,5,2,1,438,132,2732,521,17793,2692,3690,579,1
R32,Male,Hard,Metz,France,Metz,28,5,2,1,438,132,2732,521,17793,2692,3690,579,1
R32,Male,Hard,Metz,France,Metz,28,5,2,1,438,132,2732,521,17793,2692,3690,579,1
R32,Male,Hard,Metz,France,Metz,28,5,2,1,438,132,2732,521,17793,2692,3690,579,1
R32,Male,Hard,Metz,France,Metz,28,5,2,1,438,132,2732,521,17793,2692,3690,579,1
R32,Male,Hard,Metz,France,Metz,28,5,2,1,438,132,2732,521,17793,2692,3690,579,1
R32,Male,Hard,"Moselle Open",France,Metz,28,5,2,1,438,132,2732,521,17793,2692,3690,579,1
R16,Male,Clay,Barcelona,Spain,Barcelona,63,5,1,3,369,132,486,572,1651,2692,313,756,1
R16,Male,Clay,Barcelona,Spain,Barcelona,63,5,1,3,369,132,486,572,1651,2692,313,756,1
R16,Male,Clay,Barcelona,Spain,Barcelona,63,5,1,3,369,132,486,572,1651,2692,313,756,1
R16,Male,Clay,Barcelona,Spain,Barcelona,63,5,1,3,369,132,486,572,1651,2692,313,756,1
R16,Male,Hard,Barcelona,Spain,Barcelona,63,5,1,3,369,132,868,521,1651,2692,536,579,1
R16,Male,Clay,Barcelona,Spain,Barcelona,63,5,1,3,369,132,486,572,1651,2692,313,756,1
R16,Male,Clay,Barcelona,Spain,Barcelona,63,5,1,3,369,132,486,572,1651,2692,313,756,1
R16,Male,Clay,Barcelona,Spain,Barcelona,63,5,1,3,369,132,486,572,1651,2692,313,756,1
R16,Male,Clay,Barcelona,Spain,Barcelona,63,5,1,3,369,132,486,572,1651,2692,313,756,1
R16,Male,Clay,Barcelona,Spain,Barcelona,63,5,1,3,369,132,486,572,1651,2692,313,756,1
R16,Male,Clay,Barcelona,Spain,Barcelona,63,5,1,3,369,132,486,572,1651,2692,313,756,1
R16,Male,Clay,Barcelona,Spain,Barcelona,63,5,1,3,369,132,486,572,1651,2692,313,756,1
R16,Male,Clay,Barcelona,Spain,Barcelona,63,5,1,3,369,132,486,572,1651,2692,313,756,1
R16,Male,Clay,Barcelona,Spain,Barcelona,63,5,1,3,369,132,486,572,1651,2692,313,756,1
R16,Male,Clay,Barcelona,Spain,Barcelona,63,5,1,3,369,132,486,572,1651,2692,313,756,1
R16,Male,Clay,Barcelona,Spain,Barcelona,63,5,1,3,369,132,486,572,1651,2692,313,756,1
R16,Male,Clay,Barcelona,Spain,Barcelona,63,5,1,3,369,132,486,572,1651,2692,313,756,1
R16,Male,Clay,Barcelona,Spain,Barcelona,63,5,1,3,369,132,486,572,1651,2692,313,756,1
R16,Male,Clay,Barcelona,Spain,Barcelona,63,5,1,3,369,132,486,572,1651,2692,313,756,1
R16,Male,Clay,Barcelona,Spain,Barcelona,63,5,1,3,369,132,486,572,1651,2692,313,756,1
R16,Male,Clay,Barcelona,Spain,Barcelona,63,5,1,3,369,132,486,572,1651,2692,313,756,1
R16,Male,Clay,Barcelona,Spain,Barcelona,63,5,1,3,369,132,486,572,1651,2692,313,756,1
R16,Male,Clay,Barcelona,Spain,Barcelona,63,5,1,3,369,132,486,572,1651,2692,313,756,1
R16,Male,Clay,Barcelona,Spain,Barcelona,63,5,1,3,369,132,486,572,1651,2692,313,756,1
R16,Male,Clay,Barcelona,Spain,Barcelona,63,5,1,3,369,132,486,572,1651,2692,313,756,1
R16,Male,Clay,Barcelona,Spain,Barcelona,63,5,1,3,369,132,486,572,1651,2692,313,756,1
R16,Male,Clay,Barcelona,Spain,Barcelona,63,5,1,3,369,132,486,572,1651,2692,313,756,1
R16,Male,Clay,Barcelona,Spain,Barcelona,63,5,1,3,369,132,486,572,1651,2692,313,756,1
R16,Male,Clay,Barcelona,Spain,Barcelona,63,5,1,3,369,132,486,572,1651,2692,313,756,1
R16,Male,Clay,Barcelona,Spain,Barcelona,63,5,1,3,369,132,486,572,1651,2692,313,756,1
R16,Male,Clay,Barcelona,Spain,Barcelona,63,5,1,3,369,132,486,572,1651,2692,313,756,1
R16,Male,Clay,Barcelona,Spain,Barcelona,63,5,1,3,369,132,486,572,1651,2692,313,756,1
R16,Male,Clay,Barcelona,Spain,Barcelona,63,5,1,3,369,132,486,572,1651,2692,313,756,1
R16,Male,Clay,Barcelona,Spain,Barcelona,63,5,1,3,369,132,486,572,1651,2692,313,756,1
R16,Male,Clay,Barcelona,Spain,Barcelona,63,5,1,3,369,132,486,572,1651,2692,313,756,1
R16,Male,Clay,Barcelona,Spain,Barcelona,63,5,1,3,369,132,486,572,1651,2692,313,756,1
R16,Male,Clay,Barcelona,Spain,Barcelona,63,5,1,3,369,132,486,572,1651,2692,313,756,1
R16,Male,Clay,Barcelona,Spain,Barcelona,63,5,1,3,369,132,486,572,1651,2692,313,756,1
R16,Male,Clay,Barcelona,Spain,Barcelona,63,5,1,3,369,132,486,572,1651,2692,313,756,1
R16,Male,Clay,Barcelona,Spain,Barcelona,63,5,1,3,369,132,486,572,1651,2692,313,756,1
R16,Male,Clay,Barcelona,Spain,Barcelona,63,5,1,3,369,132,486,572,1651,2692,313,756,1
R16,Male,Clay,Barcelona,Spain,Barcelona,63,5,1,3,369,132,486,572,1651,2692,313,756,1
R16,Male,Clay,Barcelona,Spain,Barcelona,63,5,1,3,369,132,486,572,1651,2692,313,756,1
R16,Male,Clay,Barcelona,Spain,Barcelona,63,5,1,3,369,132,486,572,1651,2692,313,756,1
R16,Male,Clay,Barcelona,Spain,Barcelona,63,5,1,3,369,132,486,572,1651,2692,313,756,1
R16,Male,Clay,Barcelona,Spain,Barcelona,63,5,1,3,369,132,486,572,1651,2692,313,756,1
R16,Male,Clay,"Barcelona Open Banc Sabadell",Spain,Barcelona,63,5,1,3,369,132,486,572,1651,2692,313,756,1
R16,Male,Clay,"Barcelona WCT",Spain,Barcelona,63,5,1,3,369,132,486,572,1651,2692,313,756,1
R16,Male,Grass,"Aegon International",NULL,Eastbourne,92,5,1,1,324,132,4102,899,12386,2692,5959,1290,1
R16,Male,Grass,Eastbourne,NULL,Eastbourne,92,5,1,1,324,132,4102,899,12386,2692,5959,1290,1
R16,Male,Grass,Eastbourne,NULL,Eastbourne,92,5,1,1,324,132,4102,899,12386,2692,5959,1290,1
R16,Male,Grass,Eastbourne,NULL,Eastbourne,92,5,1,1,324,132,4102,899,12386,2692,5959,1290,1
R16,Male,Grass,Eastbourne,NULL,Eastbourne,92,5,1,1,324,132,4102,899,12386,2692,5959,1290,1
R16,Male,Grass,Eastbourne,NULL,Eastbourne,92,5,1,1,324,132,4102,899,12386,2692,5959,1290,1
R16,Male,Grass,Eastbourne,NULL,Eastbourne,92,5,1,1,324,132,4102,899,12386,2692,5959,1290,1
R16,Male,Grass,Nottingham,"United Kingdom",Nottingham,92,5,1,1,324,132,4102,899,12386,2692,5959,1290,1
R16,Male,Grass,Nottingham,"United Kingdom",Nottingham,92,5,1,1,324,132,4102,899,12386,2692,5959,1290,1
R16,Male,Grass,Nottingham,"United Kingdom",Nottingham,92,5,1,1,324,132,4102,899,12386,2692,5959,1290,1
R16,Male,Grass,Nottingham,"United Kingdom",Nottingham,92,5,1,1,324,132,4102,899,12386,2692,5959,1290,1
R16,Male,Grass,Nottingham,"United Kingdom",Nottingham,92,5,1,1,324,132,4102,899,12386,2692,5959,1290,1
R16,Male,Grass,Nottingham,"United Kingdom",Nottingham,92,5,1,1,324,132,4102,899,12386,2692,5959,1290,1
R16,Male,Grass,Nottingham,"United Kingdom",Nottingham,92,5,1,1,324,132,4102,899,12386,2692,5959,1290,1
R16,Male,Grass,Nottingham,"United Kingdom",Nottingham,92,5,1,1,324,132,4102,899,12386,2692,5959,1290,1
R16,Male,Grass,Nottingham,"United Kingdom",Nottingham,92,5,1,1,324,132,4102,899,12386,2692,5959,1290,1
R16,Male,Grass,Nottingham,"United Kingdom",Nottingham,92,5,1,1,324,132,4102,899,12386,2692,5959,1290,1
R16,Male,Grass,Nottingham,"United Kingdom",Nottingham,92,5,1,1,324,132,4102,899,12386,2692,5959,1290,1
R16,Male,Grass,Nottingham,"United Kingdom",Nottingham,92,5,1,1,324,132,4102,899,12386,2692,5959,1290,1
R16,Male,Grass,Nottingham,"United Kingdom",Nottingham,92,5,1,1,324,132,4102,899,12386,2692,5959,1290,1
